True_Label,IMSeekr_Score
0,0.396
0,0
0,0
0,0
0,0.373
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.395
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.293
0,0.434
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.353
0,0
0,0
0,0
0,0
0,0
0,0.264
0,0
0,0
0,0
0,0.41
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.342
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.43
0,0
0,0
0,0
0,0
0,0.287
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.289
0,0.272
0,0.262
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.478
0,0.439
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.191
0,0.273
0,0
0,0
0,0.167
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.152
0,0.237
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.316
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.403
0,0
0,0
0,0.266
0,0
0,0
0,0
0,0
0,0.361
0,0
0,0.377
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.428
0,0
0,0
0,0.353
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.111
0,0
0,0
0,0
0,0
0,0
0,0
0,0.184
0,0
0,0
0,0
0,0
0,0.376
0,0
0,0.297
0,0.267
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.505
0,0
0,0
0,0.407
0,0
0,0
0,0
0,0
0,0
0,0.408
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.441
0,0
0,0
0,0
0,0.512
0,0
0,0
0,0
0,0
0,0
0,0
0,0.506
0,0
0,0
0,0
0,0.389
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.293
0,0.34
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.443
0,0
0,0
0,0
0,0.281
0,0
0,0.397
0,0.401
0,0.416
0,0
0,0
0,0.32
0,0
0,0.439
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.14
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.445
0,0
0,0.387
0,0
0,0
0,0.498
0,0
0,0
0,0.517
0,0
0,0.174
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.305
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.221
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.429
0,0
0,0
0,0.263
0,0
0,0
0,0
0,0
0,0.234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.393
0,0
0,0
0,0
0,0
0,0
0,0
0,0.205
0,0
0,0
0,0.491
0,0
0,0.316
0,0
0,0
0,0
0,0.225
0,0
0,0
0,0.361
0,0
0,0
0,0
0,0.218
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.492
0,0
0,0.278
0,0
0,0
0,0
0,0
0,0
0,0.365
0,0
0,0
0,0
0,0
0,0
0,0.248
0,0
0,0
0,0
0,0.422
0,0
0,0
0,0.324
0,0
0,0
0,0
0,0
0,0
0,0
0,0.247
0,0
0,0.343
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.299
0,0.396
0,0
0,0
0,0.225
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.23
0,0
0,0.358
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.419
0,0.4
0,0
0,0
0,0
0,0
0,0
0,0.395
0,0.282
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.471
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.138
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.362
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.111
0,0.363
0,0
0,0
0,0
0,0
0,0.33
0,0.274
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.331
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.128
0,0.237
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.409
0,0
0,0
0,0
0,0.245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.462
0,0
0,0
0,0
0,0.389
0,0
0,0
0,0
0,0.214
0,0
0,0
0,0
0,0
0,0.311
0,0
0,0.378
0,0
0,0.299
0,0
0,0
0,0.373
0,0
0,0
0,0
0,0.232
0,0.321
0,0.192
0,0
0,0
0,0.447
0,0
0,0
0,0
0,0
0,0.268
0,0.388
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.423
0,0
0,0.061
0,0
0,0.207
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.287
0,0
0,0
0,0
0,0
0,0.313
0,0
0,0.043
0,0
0,0.292
0,0
0,0.172
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.243
0,0
0,0
0,0
0,0
0,0
0,0
0,0.385
0,0.344
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.389
0,0
0,0
0,0
0,0.361
0,0.26
0,0
0,0
0,0
0,0
0,0
0,0
0,0.402
0,0
0,0.384
0,0
0,0
0,0.335
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.221
0,0
0,0
0,0.413
0,0
0,0
0,0
0,0.271
0,0
0,0
0,0
0,0.38
0,0
0,0
0,0
0,0
0,0
0,0
0,0.3
0,0
0,0
0,0
0,0
0,0.381
0,0
0,0
0,0
0,0
0,0.426
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.342
0,0
0,0
0,0.448
0,0
0,0.383
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.278
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.289
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.452
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.442
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.467
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.354
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.441
0,0
0,0
0,0
0,0
0,0
0,0.221
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.252
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.223
0,0
0,0
0,0
